"","X","Y","EGFR","E-Cadherin","DNA1","DNA2","Rabbit IgG H L","GATA3","Histone H3 antibody 1","Ki-67","SMA","Vimentin","cleaved PARP","Cleaved Caspase3","Her2","p53","pan Cytokeratin","Cytokeratin 19","Progesterone Receptor A/B antibody 1","Progesterone Receptor A/B antibody 2","c-Myc","Fibronectin","Cytokeratin 14","Slug","CD20","vWF","CD31","Histone H3 antibody 2","Cytokeratin 5","CD44","CD45","CD68","CD3","Carbonic Anhydrase IX","Cytokeratin 8/18","Cytokeratin 7","Twist","phospho Histone","phospho mTOR","phospho S6"
"BaselTMA_SP41_83_X14Y2_583",293.459349593496,180.772357723577,0.321861634772563,1.00395429844464,0.949168474224814,1.43148110127154,0.0566721058010576,0.0943482107413712,2.47910647135865,0,2.4021307794734,1.22514980818648,0.254162102967364,0.254162102967364,0.693592033188669,0.0220221341517444,1.09647562656711,0.150693445012823,0.289476967496188,0.289476967496188,0.104826100405122,0.409219778223221,0.0797014960579255,0.0472316984963495,0,0.0209852824972839,0.0209852824972839,0.605795005473072,0.127857106693921,3.11114279777996,0.0728210467305213,0.107834254000283,0.0060961927732857,0.226901868852312,0.112814515983903,0.0467803668440358,0.0675793033697877,0.341504637539484,0.286455218414437,0.075286778604818
"BaselTMA_SP41_83_X14Y2_584",352.596153846154,178.913461538462,0.22490273818321,1.21310631918373,1.50866467625958,2.12367276525645,0.0460056768506319,0.0939773478211769,2.14134721167111,0.0167595202553108,2.36579239534474,0.191387361375995,0.308254107023778,0.308254107023778,0.782741534425918,0.010435944677873,1.863288562917,0.589413261973964,0.346090429241999,0.346090429241999,0.11584493036434,0.285870517666884,0.0592846140773719,0.0323133102110677,0.0107967680622283,0.0143196794439887,0.0143196794439887,0.736357978091081,0.63386589209361,2.33212181465349,0.00529681604997446,0.110353556721967,0.0193768841702213,0.221848650006044,0.210276432736186,0.249321553337963,0.054608534841,0.191957611044893,0.2929149616672,0.0302450179380595
"BaselTMA_SP41_83_X14Y2_585",319.9625,178.85,0.269062409736432,0.306374269114387,0.817128112785308,1.27295047069302,0.0292969998417021,0.0268793058931223,2.17399341231609,0.0118213796910178,0.646462606514809,0.846966243929658,0.250224447981773,0.250224447981773,0.240879208662562,0.019243866218271,0.145149159586906,0.0683920105918026,0.324606049016525,0.324606049016525,0.0484612779749715,0.334610626889948,0.0453073336356189,0.0227279719880249,0.0325390747304116,0.0406287433763762,0.0406287433763762,0.258053889268682,0.0599962887120118,3.39296640164905,0.0878808208115912,0.050216583154358,0.0336259854004994,0.175968799825125,0.0215595387768411,0.0415150264453897,0.0399037152655168,0.123778804233664,0.230684961636723,0.0830039203437876
"BaselTMA_SP41_83_X14Y2_586",196.8,180.166666666667,0.152057961345078,1.17473058807437,0.661464640428872,0.987257429010468,0.0365194098661619,0.0376457818597515,2.22537594589458,0,1.57990196707408,0.118789830449737,0.39562162299945,0.39562162299945,1.16241949177303,0.00453365127474345,2.03932729440518,0.197768375562617,0.173210247102257,0.173210247102257,0.15565783620601,0.174073543977915,0.135777960853738,0.039638888378328,0.0698487373262554,0.0126111140264018,0.0126111140264018,0.314236226876516,0.0985241836720811,2.81542713308466,0.0196505879081526,0.132594185181247,0.00433375832653598,0.25408348315875,0.145736067309546,0.0934470832654275,0.0671455378450111,0.114415379851089,0.386003192701472,0.130843083931998
"BaselTMA_SP41_83_X14Y2_587",254.875,178.972222222222,0.151504285897609,1.17379311724233,0.801749537455058,1.22878964789567,0.00886521547278641,0.0241844002956054,1.71956458308007,0.000511110631207995,0.690461786157844,1.71722010131994,0.180992601993831,0.180992601993831,0.41410781901539,0.0184391416839059,0.0606776015085825,0.0292868131414159,0.190433187555079,0.190433187555079,0.0746501324173883,0.206254882828433,0.030826821577275,0.0303090127718503,0.015156918794405,0.0794154528586124,0.0794154528586124,0.480717418769175,0.0506611647008895,2.22539522477063,0.025269447293144,0.0292753444207879,0.00100896515576063,0.139422323014872,0.0232463204032001,0.00111265521600957,0.0342700700505383,0.264139506845122,0.16782179922948,0.134134111286068
"BaselTMA_SP41_83_X14Y2_588",10.3125,179.2125,0.134007467348319,0.351583971330443,0.318935473054423,0.572729004004921,0.0290715895497989,0.0196316231847577,1.04745979194754,0.0011515803980087,0.0642447093514405,0.81161710126967,0.203180353030092,0.203180353030092,0.251544422941175,0.0101180586880521,0.00999200844892,0.0294668776346499,0.130889542300351,0.130889542300351,0.0254207267125025,0.219803952874465,0.0324649319382012,0.0665070578098791,0.0189927401231861,0.0369521711367222,0.0369521711367222,0.108019804661529,0.0248104473424563,3.08609493993832,0.0171095180596681,0.0141270218061703,0.00147242972292483,0.142956876907934,0,0,0.0566432875691753,0.0649606283549328,0.190660856448175,0.343937382920565
"BaselTMA_SP41_83_X14Y2_589",153.738853503185,180.968152866242,0.264826245443793,0.36048580423468,0.428415988312121,0.819675061343671,0.056174759853961,0.0360626898602534,0.596698813920155,0.0138245624547124,1.25002167365663,1.64682463947446,0.160862174174786,0.160862174174786,0.31565584785281,0.0266003075425633,0.23068152741609,0.0560669360669398,0.169820466941539,0.169820466941539,0.0635426573505088,0.765466947216274,0.120940397856339,0.0289033119687936,0.0173723271780386,0.00121872195601294,0.00121872195601294,0.127918383935152,0.108226621489077,3.35645195645256,0.0355317705213194,0.0340551274635744,0.0310445871159402,0.152764576827079,0.0456019576441047,0.00126532744332042,0.03461661138239,0.120584344563204,0.197420467529156,0.0263537429951347
"BaselTMA_SP41_83_X14Y2_590",233.455223880597,180.970149253731,0.224213269329509,0.831878025535677,0.571353551061156,0.99812901600887,0.00810925507874093,0.0612938956070612,1.24358886770185,0.0049138100411087,2.64798020242378,0.747457080208785,0.181586247722701,0.181586247722701,0.603353792878802,0.00720053013180997,0.788203410966819,0.141400542003816,0.218534452282965,0.218534452282965,0.119933335572275,0.274038013371579,0.290721588609807,0.0267170188573949,0,0.0115401793237929,0.0115401793237929,0.290061679063101,0.209511093660762,2.80171419670027,0.0178413585540717,0.102427134312671,0.0218141911708975,0.114229971759207,0.155574858820973,0.0199996518766099,0.0724612239347487,0.146379107189721,0.169531369703954,0.0731013989374096
"BaselTMA_SP41_83_X14Y2_591",623.298507462687,179.910447761194,0.0857570489590566,0.225456035675227,0.351818074185404,0.607592933459189,0.0153698748904162,0.258743546334677,0.526744821375182,0.00493934232325492,0.0400621496914312,0.349754140456314,0.118506867796759,0.118506867796759,0.291273000261664,0.0186557786429713,0.0112599126743874,0.0203188437065557,0.104420539938663,0.104420539938663,0.0489411027801399,0.245100063063682,0.0172654696379111,0.0234778647302179,0.034013867749748,0.0120532894830197,0.0120532894830197,0.116663555296986,0.0182656524720928,2.21953473137707,0.0111592731307393,0.286494199500523,0.00826648530737899,0.22013352689206,0.0127350569321357,0.00956433846451837,0.0347808271488817,0.0947763189696635,0.121917557585107,0.191199382213233
"BaselTMA_SP41_83_X14Y2_592",345.091743119266,181.770642201835,0.139915191777702,1.0307307405795,0.939300936791368,1.42620859276385,0.0184886805507764,0.0632085358028465,1.50014506497505,0.0107051872644165,1.86427135677599,0.281473504910424,0.21565921866093,0.21565921866093,0.654580921459702,0.00521646149879349,2.00933298780134,0.746965249631162,0.176423971339041,0.176423971339041,0.0820922967545668,0.201186172269552,0.0343766921401263,0.0342443700004811,0.00273027267847277,0.0108064447861917,0.0108064447861917,0.39707228181045,0.742346352492683,1.89056381603108,0.0178131295088986,0.0744326771078908,0.00521728720366368,0.129691003369601,0.208047575939091,0.403895446796212,0.0583299998300722,0.0917280699466665,0.18949881899587,0.0341729157630323
"BaselTMA_SP41_83_X14Y2_593",361.318181818182,180.977272727273,0.145934926046768,0.192723158751885,0.49390478929766,0.906418685297283,0.03119475304465,0.0277620529341469,2.13825148059107,0.00471425528430869,0.860788927953196,1.17794775675359,0.141270318653048,0.141270318653048,0.200090316415539,0.0182835659409285,0.406167378804635,0.0395444844203501,0.0999404532127791,0.0999404532127791,0.0244098465241027,0.288455361082432,0.0335577544714792,0.0032455441357134,0,0.00205060221098972,0.00205060221098972,0.0850202698732725,0.011779588090724,2.46072787871845,0.0127314774638852,0.0168710095833468,0.00894458429767268,0.0860713601156009,0.0382542657919147,0.0127910016256364,0.0175405727109271,0.0485361103334047,0.100035823976362,0.0194462738656516
"BaselTMA_SP41_83_X14Y2_594",46.7181818181818,182.490909090909,0.108876364524497,0.0585610970840885,0.752247928837869,1.24639416985083,0.0155346140652413,0.0268383668067406,1.2364879429857,0.00328236998268519,0.0439133376732283,0.680697317026888,0.0925401828142683,0.0925401828142683,0.0381816728895882,0.0183374234094495,0.0112865392246884,0.0285710608989591,0.085804650816338,0.085804650816338,0.0324622662742006,0.864626025701057,0.0168556267173281,0.0143526428490952,0.0216129854742624,0.0119971483616102,0.0119971483616102,0.159791852308896,0.0121183890989588,2.62703837381976,0.0954131446267794,0.0405296632938376,0.0544460038600962,0.0977766863655869,0.00257054553303319,0.00498136807154798,0.0130003409762739,0.0440491655017133,0.105208320366354,0.0112214547994978
"BaselTMA_SP41_83_X14Y2_595",311.382352941176,181.882352941176,0.118877844081425,0.312490664509442,0.611426482025765,0.946856331277195,0.00260615094731612,0.00681460341535555,2.16000966126162,0,0.115314816254773,0.202460948716844,0.251226526447012,0.251226526447012,0.126778474326741,0.0425782640244063,0.0846308719170795,0.0275525083773351,0.164126125355588,0.164126125355588,0.040292500466974,0.204510091778541,0.0225406627714218,0.0302517369006392,0.0311406654423055,0.0518690737200556,0.0518690737200556,0.384912950552836,0.0405637108852125,2.81766321908386,0.0614965684507069,0.0888998017013888,0.00340585233344843,0.139715817238968,0.0217620801908921,0,0.0307552427777767,0.0959416061711051,0.22079047349028,0.084466269949094
"BaselTMA_SP41_83_X14Y2_596",64.35,182.0875,0.0685710628446811,0.0664459142236971,0.374882324196111,0.688749417226769,0.0152926107599605,0.00305924042444639,0.874944277073579,0,0.0429800246845859,0.623222129344268,0.110307385797846,0.110307385797846,0.05277594894441,0.00660751997075711,0.037849084352084,0.0139335125970818,0.104855987862998,0.104855987862998,0.0245843811173747,1.2003650719133,0.0106145554780892,0.00211680190871821,0.0209505466438646,0.0147856089024835,0.0147856089024835,0.0689029619201618,0.0110457360635687,1.68068715043448,0.0231756086996728,0.0172866650260036,0.0102673937630301,0.100840834762628,0.0157499257978578,0,0.00661579531767406,0.0145339566328603,0.0893853734660258,0.0201098678419845
"BaselTMA_SP41_83_X14Y2_597",216.021978021978,182.098901098901,0.130824594887271,1.36088967398771,0.66128040376661,1.16621775648419,0.0814906993844088,0.115101788090285,2.35691146623482,0,1.27046548726004,0.0563947321523305,0.420008431722206,0.420008431722206,0.82947712734772,0.0167047006058911,2.23742372872754,0.441201217545429,0.181731485655359,0.181731485655359,0.12352188053835,0.11443880182535,0.0730740848305835,0.0432094642712061,0.00231872311073827,0.0370159638512977,0.0370159638512977,0.479195936811314,0.503483862524181,2.10927236881068,0.0174323783049826,0.0526108341443855,0.00690671082593384,0.264811265905101,0.145014697642298,0.256268932663252,0.0524883165597016,0.143629133713904,0.28279133598145,0.0957471472558205
"BaselTMA_SP41_83_X14Y2_598",223.107142857143,183.285714285714,0.186547757021098,0.926302897513643,0.451645083515849,0.921551611714159,0.0141948850141112,0.0516146422754329,0.905462737246075,0.056250335701243,1.86363205821332,0.314116978453107,0.475102881189191,0.475102881189191,0.682988310661622,0.0100293801716103,2.41412760406738,0.295452497693951,0.157765484978507,0.157765484978507,0.104221515675367,0.0855142156263506,0.219885530784563,0.0161124252853241,0,0,0,0.217558277437449,0.512990928598231,2.44771326806086,0.101412959630885,0.0901589101672196,0.000685124826992035,0.181420132805137,0.172195568535931,0.171656877637457,0.0561838060597678,0.0803346064277646,0.25019615947038,0.159161156904896
"BaselTMA_SP41_83_X14Y2_599",190.740506329114,185.873417721519,0.277113089803861,1.20187785315928,0.747440942773677,1.27774049407785,0.0182715283631785,0.0749417549300459,1.60277799185389,0,2.85568068358767,0.774245836291843,0.25389936915366,0.25389936915366,0.623744600062336,0.0169268624632733,2.06424743064268,0.248140417377649,0.289472768721254,0.289472768721254,0.142798305527575,0.461240413460165,0.831115063624488,0.0365194512866736,0.0331225721660453,0.0207909674335541,0.0207909674335541,0.362186297901632,0.443004047112716,2.95394260827091,0.0495396577944554,0.148732853346395,0.0202747453867103,0.19792734535792,0.349478711162171,0.0598533367379247,0.0806417920191119,0.365778578256718,0.276546136528402,0.0563248875136086
"BaselTMA_SP41_83_X14Y2_600",175.133858267717,184.031496062992,0.206265070708706,0.709268166322934,0.65656863164552,1.15185039006198,0.0153322341854212,0.0455695126994932,1.16931294166963,0.00250273443448548,2.63743195764846,0.381731253842916,0.175974400459712,0.175974400459712,0.573122146208914,0.0118007638088555,0.802498070714707,0.130125106107787,0.181036129238286,0.181036129238286,0.129467240836109,0.425443523039437,0.524077843815632,0.0187062426643731,0.024165316433901,0.00085493234696925,0.00085493234696925,0.266512473490146,0.534128810122306,2.49579618338164,0.0173510578357595,0.157911567143165,0,0.121949373877394,0.110519271660285,0.00991068457498057,0.0839212220425544,0.256545548148992,0.20703638577559,0.036729292046012
"BaselTMA_SP41_83_X14Y2_601",203.567567567568,183.216216216216,0.137729340250855,0.94457299608995,0.722232086287875,1.24337777551997,0.0803225630981151,0.0812809131337555,2.69791739168784,0.00682597039298406,1.23827129781073,0.0592803783328445,0.296687662384247,0.296687662384247,0.659698176363448,0.0196337669885064,2.20069175953897,0.223516872122732,0.163454237254715,0.163454237254715,0.0712426908358319,0.145815515630294,0.0566692976865439,0.020304660579659,0.0201652197099775,0.0184148535646141,0.0184148535646141,0.35476283923294,0.210065660436192,2.26052894985839,0.0341661707090359,0.0696623340548375,0.00554128941802165,0.18332592256262,0.059341750075509,0.158317358360972,0.0401371604974723,0.0682433028118232,0.252195570643304,0.055190550412352
"BaselTMA_SP41_83_X14Y2_602",314.769230769231,184.423076923077,0.0752877719007508,0.194805417383147,1.05202543458515,1.7274187242483,0,0.00447357665865572,2.76584279384667,0,0.18860899040108,0.358419004984449,0.0988616891414345,0.0988616891414345,0.121065696567723,0.0133587718760445,0.106797233312359,0.0386312842648672,0.234136103016781,0.234136103016781,0.0591130703236139,0.210322379571793,0,0.0555359069692596,0.0249468015339595,0.0163491954794687,0.0163491954794687,1.00984750195207,0.0470045033141906,2.58271894314467,0.0309759937111652,0.00462972955298185,0.00466521774321057,0.155636138175576,0,0.00099721061345219,0.0223173354235302,0.0974394535699321,0.178613174529579,0.0565430009654818
"BaselTMA_SP41_83_X14Y2_603",357.589743589744,185.871794871795,0.170513027386756,0.126376299231124,0.466301406935849,0.721275239974525,0.0599135160434765,0.0120880366726638,1.85269199958893,0,0.372668370736564,0.904519302695926,0.159145865898881,0.159145865898881,0.112642702527525,0.0162514437373627,0.103141929769032,0.0214067390832191,0.128490235235475,0.128490235235475,0.0627129462992249,0.435801607525238,0.0132363387227326,0.0265784913596953,0.0221013170165238,0.015653190785426,0.015653190785426,0.0505989204030642,0.021432771656082,2.74184638496919,0.00765617418795689,0.02770977616185,0.0168123451725426,0.105512864688519,0.019441106288261,0,0.0181865204194588,0.0414066127106696,0.112725958321314,0.0202300383012042
"BaselTMA_SP41_83_X14Y2_604",280.359477124183,184.666666666667,0.233961778594597,0.752343970917575,0.97817009990683,1.50547042571221,0.0840339481006164,0.0626148352355134,1.50373739813487,0.0167330833209782,2.28391113047558,0.635216699392219,0.146508726579258,0.146508726579258,0.638697012161612,0.0208919294324035,0.101396106311319,0.101779954347351,0.220974348186216,0.220974348186216,0.117899039092286,0.315971492894967,0.0673512440314375,0.0373580325418278,0.00752925250683794,0.0183193227598443,0.0183193227598443,0.235290893772551,0.0456360202377101,2.77688902258466,0.0161988199149416,0.153090174841517,0.00205232356366399,0.148734129368073,0.0827177643638774,0.00094639832072697,0.0598240300395103,0.210148443054945,0.196408998638026,0.0425982503527587
"BaselTMA_SP41_83_X14Y2_605",324.052631578947,186.25,0.194507633959298,0.395033322499064,1.39616458648277,1.98366258359277,0.0382755830815795,0.0479578639339185,1.82437002019161,0,1.66071759957166,0.959346160672491,0.193762984008365,0.193762984008365,0.250201173809891,0.0323107527079338,0.444415950394214,0.105658062718671,0.190296094888436,0.190296094888436,0.0605467370709636,0.26586407513231,0.0719851251763649,0.0382585194315812,0.0291163508024556,0.0165637753373298,0.0165637753373298,0.363507268424794,0.0735329551142909,3.03340976246719,0.270625025681082,0.145855417626432,0.102533905725081,0.165879638143115,0.0716481044676954,0.00547458865284474,0.0639006251398813,0.148103074235945,0.249418723921936,0.0477013229544156
"BaselTMA_SP41_83_X14Y2_606",27,185.54347826087,0.10573570817647,0.163947195942063,0.576389597379,1.01984738291322,0.0171137914943331,0.0324954440642963,0.509198617694598,0.00062434759890597,0.246009099264262,1.39360729864747,0.119842008692543,0.119842008692543,0.132864063558602,0.00504739114189459,0.0154237928867766,0.0304683935234771,0.0960700445188692,0.0960700445188692,0.0445332067763936,0.719638625175302,0.0182723082990719,0.018987499570049,0.0144879991013906,0.00842678420038487,0.00842678420038487,0.153790881714074,0.0104380116155534,2.58881584424041,0.0286284885945631,0.0224718795398215,0.0064789248257053,0.126553327837028,0.00435959674957607,0.0024598920461356,0.0287925252566504,0.098318429572307,0.145449394524936,0.00212221999548713
"BaselTMA_SP41_83_X14Y2_607",90.7777777777778,185.555555555556,0.114519719774928,0.236666745129822,0.398748778762964,0.693182733159257,0,0.0400187972374922,1.73212628293277,0,1.69262170179672,0.896367257227934,0.0827659797148701,0.0827659797148701,0.164803739795595,0.0416443123225657,0.00665598065505462,0.0340437235024095,0.283467558060955,0.283467558060955,0.0527237832612207,0.429837674574491,0.0044252661757805,0.0337711630469664,0,0.0358322454022109,0.0358322454022109,0.100187861746763,0,3.1919561751761,0.0371220247781101,0.0642100544986462,0.00475586073162279,0.0926174060464877,0.0641025888852788,0,0.0401956765453911,0.0323545332848714,0.209268740645958,0.0478523953897467
"BaselTMA_SP41_83_X14Y2_608",122.096296296296,187.103703703704,0.10588056610709,0.14040176833961,0.712538993043389,1.07592672037805,0.0146319641187787,0.0171405196585779,1.73307990523459,0.00190255299869832,0.128436331963438,0.573085822765524,0.126090396053266,0.126090396053266,0.321672685596865,0.0142740874401857,0.0527564409369424,0.0418056669502993,0.118367501182721,0.118367501182721,0.0515834225046585,0.334154225844476,0.0339309981758435,0.0147943223455138,0.0257215250382522,0.014464733846523,0.014464733846523,0.290607795556347,0.0228535294036403,2.59335489229193,0.0173252182885955,0.186136496376997,0.00933058422750529,0.14933963048418,0.0208208554395569,0.00489896370066396,0.0268469752695033,0.105612959720074,0.12662696326964,0.14374417861317
"BaselTMA_SP41_83_X14Y2_609",336.663865546218,187.226890756303,0.264493235700276,1.31294442556807,1.31593543571592,1.94067797742432,0.0316605342032142,0.0882663804398572,2.59507228548334,0.0265100280379884,2.34236236836515,0.79891765607593,0.326628014462448,0.326628014462448,0.790777069520659,0.00871334830148977,2.43552335388686,0.598108183297331,0.272764621761818,0.272764621761818,0.108860556678407,0.35563750975964,0.0705187518427483,0.0554239849293512,0,0.0242015855083316,0.0242015855083316,0.569063999672979,0.474709997326801,2.58707824182987,0.030146746125892,0.0722649993986695,0.0104397768807467,0.26042799356197,0.273821838878252,0.358991266703531,0.078684877065417,0.139480853614408,0.271742593856057,0.0442983266915052
"BaselTMA_SP41_83_X14Y2_610",98.0413793103448,186.4,0.140679085330115,0.125250993793021,0.752517928290074,1.2335549456294,0.0174688536389043,0.0469303959460842,1.02703810562598,0.00836670719615161,0.408933118293351,1.05401801466367,0.130182364232307,0.130182364232307,0.314671439367045,0.0111122395478121,0.0370269675477217,0.0249734828866054,0.122440151807712,0.122440151807712,0.0548689217564768,0.699954041583739,0.0172036704046171,0.0244529580286049,0.0112288539578705,0.0123882174510278,0.0123882174510278,0.19577459108611,0.0128192125347985,2.960880874705,0.118990460141881,0.0459403410155578,0.0494784986046021,0.111344417953345,0.0118732711508443,0.00848112853087798,0.0151578408163896,0.0690205256606152,0.152664952068209,0.0428920611564163
"BaselTMA_SP41_83_X14Y2_611",317.30303030303,188.363636363636,0.0912388069525077,0.262514472557373,1.17523163552797,1.75684700840812,0.0406489892561334,0.0288449666575155,2.86544802779634,0.0091381112461973,0.117139838517607,0.959839929861728,0.0941610061309329,0.0941610061309329,0.244866102560193,0.0200835206476678,0.0577278893736144,0.0901663675569511,0.144359756305886,0.144359756305886,0.0567625506278738,0.431708819201411,0.0113109186191238,0.0456114872022235,0.0204071144360166,0.0160516008995136,0.0160516008995136,0.523493385309826,0.0322583228718611,2.82551968890662,0.245950146951276,0.049291397347738,0.0227879705510161,0.0926136396916391,0.00578534613296258,0.00354736340240936,0.0704294360750314,0.179010243344386,0.284111524645035,0.172180085951861
"BaselTMA_SP41_83_X14Y2_612",2.18,185.76,0.362212792838028,1.13075050827514,0.66468715096328,1.2658223541074,0.0436726750741877,0.0576402619016424,0.590620936422651,0,1.21442624108926,0.196606114093281,0.404166887530485,0.404166887530485,0.513826736494576,0.0063748188765973,1.9063273874298,0.604597246789174,0.176576944728185,0.176576944728185,0.0240229938597132,0.24975682041569,0.1117914240298,0.0350469312843252,0.00804449935410581,0.0184576062152486,0.0184576062152486,0.136685981161536,0.284119058766803,3.10692128012881,0.00837704391122869,0.033778222015111,0.0133412274490941,0.126141765327967,0.0460317996763477,0.3006014625833,0.0449413145573166,0.143758250994092,0.196274099210255,0.0234887771690737
"BaselTMA_SP41_83_X14Y2_613",227.666666666667,188.537634408602,0.178916104041565,0.564747625023933,0.491191533550407,0.820322282254656,0.0145433605623263,0.0364217117070204,0.934357891098389,0,2.47524431628238,1.42375636727257,0.139212339239003,0.139212339239003,0.521546952562119,0.0130067081319125,0.986281355852028,0.099373706172904,0.176734973476981,0.176734973476981,0.120915516109577,0.303536142478598,0.594523330590063,0.0521047643460181,0,0.0465058645953395,0.0465058645953395,0.184093879608666,0.321223717648898,2.96380910845079,0.0653236368900667,0.144276399648708,0.0759034578739667,0.122256327658013,0.117052870282285,0.0216492823020356,0.0704903652932688,0.0802669827203026,0.190930334889389,0.170218616647057
"BaselTMA_SP41_83_X14Y2_614",266.868263473054,187.25748502994,0.188859873563262,0.409114544495591,0.765291170385017,1.24697033894382,0.0309097038582052,0.0340302595032279,1.85903785311347,0.00263645033279345,0.958523068507279,1.66742638854737,0.172348131609229,0.172348131609229,0.528089529594874,0.00776102485149216,0.0545442996453398,0.0349539344557074,0.172931898871111,0.172931898871111,0.00891967079193788,0.355384833369429,0.0222497741052818,0.0363178896579607,0.0197418017103465,0.0105577552503149,0.0105577552503149,0.26181882744262,0.0194492380405899,2.93664671094036,0.0246911040257977,0.0269637798850292,0.0116469027971482,0.129959302068124,0.02696264950255,0.00348050053120805,0.0420525220713367,0.093477126263338,0.153078748978881,0.154507053908596
"BaselTMA_SP41_83_X14Y2_615",202.89552238806,191.335820895522,0.214964710099738,0.8745219976577,0.942613149161445,1.45567323003933,0.0293956718518997,0.0457674102649462,2.2355253717626,0,2.4284307502344,1.01387586145235,0.247196838657565,0.247196838657565,0.571668337369296,0.0265514950676844,1.31298888859871,0.158674661213055,0.222927136586021,0.222927136586021,0.124617573641745,0.670951309971851,0.575819942766162,0.0407385542216287,0.0166128787086617,0.024114231730918,0.024114231730918,0.391017651689981,0.259092221127632,2.84834304766862,0.0907919367438651,0.136768975386435,0.0565682441320033,0.16688441200628,0.136463135760532,0.0309866645939449,0.0631394878347521,0.189973422261015,0.263315088718802,0.0608627575443122
"BaselTMA_SP41_83_X14Y2_616",210.947368421053,189.684210526316,0.170635424556612,1.2986469845021,0.709020440573669,1.19080951311658,0.0111387828917889,0.11353980987728,1.58893943874992,0,1.15797326217281,0.779267389954921,0.323600873772891,0.323600873772891,0.571710056696834,0.0324300387091059,1.91486398976007,0.117271201247337,0.292319498230402,0.292319498230402,0.189318361946533,0.0718605215561627,0.0734788285856359,0.0467912131746191,0.0103897452106325,0.00249846659121613,0.00249846659121613,0.54489575865063,0.0551009301600996,2.47647529697306,0.00405621484150731,0.225838051346023,0.0016316361873153,0.248014737353438,0.158558052938544,0.0894062748658617,0.0544679577389524,0.169559961109326,0.258611384878332,0.0856743157539522
"BaselTMA_SP41_83_X14Y2_617",217.493506493507,189.87012987013,0.177594199948712,1.08580161227742,0.698638328382799,1.17335888320905,0.18230381337596,0.503220109002897,2.42182627984583,0.00187985868856045,1.91712250813348,0.149030751080256,0.333850625623446,0.333850625623446,0.382672976786495,0.0100494815876149,2.37927090282653,0.443538201484882,0.277298321759649,0.277298321759649,0.0859770649901353,0.116004964645072,0.185143569731153,0.0295758328531959,0,0.0233727252520946,0.0233727252520946,0.671575608840093,0.096526272743463,2.3189517519974,0.0532363837626117,0.103213885796695,0.00669212712528334,0.200478447620545,0.623548342697662,0.0839669789054584,0.0612762433393172,0.118929816351883,0.282325141419674,0.120075390660853
"BaselTMA_SP41_83_X14Y2_618",278.118518518519,193.296296296296,0.210150162342777,0.923912653045707,0.964036482726075,1.47143749917773,0.0153686782566518,0.0536272617065154,1.04736582892533,0.0134170604345168,2.02636262612315,1.21022380929553,0.167717093056967,0.167717093056967,0.751834013072948,0.0098381227763846,0.216626087157437,0.169428983946374,0.210975998366942,0.210975998366942,0.0767862425387397,0.300248512531132,0.126630946284754,0.0489242342183268,0,0.0156616952297388,0.0156616952297388,0.19741443530703,0.0460884504546296,3.0511454657245,0.00875327043344068,0.0732740627856567,0.000686598150661725,0.152011694785379,0.0798972320816237,0.00849228821160403,0.0739686792379224,0.300534379020495,0.232726863206634,0.123377369012465
"BaselTMA_SP41_83_X14Y2_619",536.87134502924,189.818713450292,0.0586868942782788,0.0536594301338569,0.718880535565238,1.11436991455087,0.0102333299385328,0.00651958938752504,0.453203401236326,0.00671329762038729,0.0167633882405776,0.331449325765564,0.110293931518431,0.110293931518431,0.10563741653144,0.00443318042252001,0.00874211534212888,0.0218169709747041,0.110982465977232,0.110982465977232,0.00725138208752293,0.855609883045416,0.0108692218929261,0.023138671219423,0.0206271582909427,0.00840338150901296,0.00840338150901296,0.0301229308340185,0.0115754133200002,2.00784062972671,0.0092135983239943,0.00276385313497412,0.00889785832906675,0.0513880940348505,0.00200610801085049,0.00831306678320265,0.0143753499153735,0.103165572430787,0.0863914784808931,0.0447808438050896
"BaselTMA_SP41_83_X14Y2_620",105.222222222222,189.166666666667,0.143563097943141,0.326171652589288,0.161957704192261,0.280774117548169,0.0263571685797061,0.0192679068916519,0.87370175811931,0.0103048447363511,0.227070991125004,1.76879071020751,0.239204602056487,0.239204602056487,0.319831476041087,0.0181330360142441,0.0300194895236515,0.0138095055509105,0.25082838910137,0.25082838910137,0.0699073440110639,0.930237103556394,0.0420016214629617,0.00571817715593895,0.0565103146810358,0.062907758568865,0.062907758568865,0.0333271645710664,0.0105215497601947,2.2932083492951,0.0071381002892087,0.0479650889471195,0,0.123831747406896,0.0148852927563771,0,0.0547090667411038,0.19090713906056,0.216725597823976,0.0778699662451399
"BaselTMA_SP41_83_X14Y2_621",177.878787878788,193.242424242424,0.123200719546947,0.308653775453673,0.30389474538271,0.577634435405609,0.0171655189955741,0.0204041191517005,1.68294765971135,0.00339993464578501,1.2893329064703,1.86304422875807,0.15003900564676,0.15003900564676,0.201424092133817,0.0194829730093515,0.185598471651214,0.0367618303112103,0.188966352003005,0.188966352003005,0.0233545664948882,0.98453641110571,0.044402276411464,0.0178075810097956,0.0301852181138864,0.0984684212322713,0.0984684212322713,0.156900916540619,0.0497817470462211,2.51072627797158,0.00467808069116447,0.0260457594652913,0.0112249002079209,0.118570893341951,0.0296158193614439,0.00490612763798062,0.0505935998789671,0.0609414030160152,0.171838406512741,0.0248360324828203
